(32, 8, 294177)
(32, 8, 294240)
(32, 8, 294351)
(32, 8, 294513)
(32, 8, 294556)
(32, 8, 294645)
(32, 8, 294699)
(32, 8, 294767)
(32, 8, 294873)
(32, 8, 294909)
(32, 8, 294998)
(32, 8, 295053)
(32, 8, 295127)
(32, 8, 295216)
(32, 8, 295272)
(32, 8, 295309)
(32, 8, 295428)
(32, 8, 295456)
(32, 8, 295532)
(32, 8, 295580)
(32, 8, 295658)
(32, 8, 295704)
(32, 8, 295750)
(32, 8, 295872)
(32, 8, 295950)
(32, 8, 296031)
(32, 8, 296114)
(32, 8, 296166)
(32, 8, 296196)
(32, 8, 296286)
(32, 8, 296316)
(32, 8, 296454)
(32, 8, 296475)
(32, 8, 296523)
(32, 8, 296576)
(32, 8, 296623)
(32, 8, 296674)
(32, 8, 296702)
(32, 8, 296756)
(32, 8, 296816)
(32, 8, 296846)
(32, 8, 297264)
(32, 8, 297287)
(32, 8, 297325)
(32, 8, 297389)
(32, 8, 297457)
(32, 8, 297526)
(32, 8, 297581)
(32, 8, 297611)
(32, 8, 297678)
(32, 8, 297715)
(32, 8, 297801)
(32, 8, 297824)
(32, 8, 297912)
(32, 8, 297929)
(32, 8, 297991)
(32, 8, 298019)
(32, 8, 298062)
(32, 8, 298115)
(32, 8, 298153)
(32, 8, 298204)
(32, 8, 298223)
(32, 8, 298294)
(32, 8, 298335)
(32, 8, 298398)
(32, 8, 298443)
(32, 8, 298466)
(32, 8, 298509)
(32, 8, 298558)
(32, 8, 298603)
(32, 8, 298634)
(32, 8, 298666)
(32, 8, 298728)
(32, 8, 298781)
(32, 8, 298799)
(32, 8, 298859)
(32, 8, 298878)
(32, 8, 298926)
(32, 8, 298952)
(32, 8, 298990)
(32, 8, 299008)
(32, 8, 299060)
(32, 8, 299078)
(32, 8, 299116)
(32, 8, 299149)
(32, 8, 299181)
(32, 8, 299195)
(32, 8, 299242)
(32, 8, 299258)
(32, 8, 299303)
(32, 8, 299336)
(32, 8, 299357)
(32, 8, 299406)
(32, 8, 299453)
(32, 8, 299476)
(32, 8, 299525)
(32, 8, 299559)
(32, 8, 299592)
(32, 8, 299637)
(32, 8, 299659)
(32, 8, 299691)
(32, 8, 299714)
(32, 8, 299737)
(32, 8, 299753)
(32, 8, 299804)
(32, 8, 299841)
(32, 8, 299857)
(32, 8, 299888)
(32, 8, 299931)
(32, 8, 299945)
(32, 8, 300015)
(32, 8, 300041)
(32, 8, 300087)
(32, 8, 300107)
(32, 8, 300141)
(32, 8, 300158)
(32, 8, 300194)
(32, 8, 300214)
(32, 8, 300252)
(32, 8, 300282)
(32, 8, 300306)
(32, 8, 300315)
(32, 8, 300367)
(32, 8, 300383)
(32, 8, 300412)
(32, 8, 300433)
(32, 8, 300459)
(32, 8, 300495)
(32, 8, 300517)
(32, 8, 300530)
(32, 8, 300573)
(32, 8, 300590)
(32, 8, 300600)
(32, 8, 300620)
(32, 8, 300639)
(32, 8, 300665)
(32, 8, 300680)
(32, 8, 300696)
(32, 8, 300708)
(32, 8, 300742)
(32, 8, 300762)
(32, 8, 300783)
(32, 8, 300792)
(32, 8, 300824)
(32, 8, 300836)
(32, 8, 300859)
(32, 8, 300872)
(32, 8, 300894)
(32, 8, 300904)
(32, 8, 300926)
(32, 8, 300941)
(32, 8, 300981)
(32, 8, 300991)
(32, 8, 301023)
(32, 8, 301032)
(32, 8, 301054)
(32, 8, 301065)
(32, 8, 301085)
(32, 8, 301099)
(32, 8, 301117)
(32, 8, 301132)
(32, 8, 301148)
(32, 8, 301167)
(32, 8, 301175)
(32, 8, 301193)
(32, 8, 301209)
